ID,RUT_EMPRESA_O_PRODUCTOR_MINERO,NOMBRE_EMPRESA_O_PRODUCTOR_MINERO,NOMBRE_FAENA,NOMBRE_INSTALACION,TIPO_DEPOSITO,RECURSO,TIPO_MINERIA,CANTIDAD_MUROS__CONTENCION_,CUT_REG,CUT_PROV,CUT_COM,REGION,PROVINCIA,COMUNA,UTM_NORTE,UTM_ESTE,DATUM,HUSO,LATITUD,LONGITUD,ESTADO_INSTALACION,METODO_CONSTRUCTIVO_MURO,VOL_AUTORIZADO,VOL_ACTUAL,TONELAJE_AUTORIZADO,TONELAJE_ACTUAL,RES_APRUEBA,FECHA_RES_APRUEBA,RES_PDC_APRUEBA,FECHA_RES_PDC,Shape_Length,Shape_Area
0476-4N,4244655-6,MANUEL AGUIRRE BUSTAMANTE,FAENA LA FORTUNA,LA FORTUNA 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6522984.12,301841.4687,WGS84,19S,-31.4108578,-71.08447597,INACTIVO,AGUAS ARRIBA,21870,,32805,,1002,1989-10-19,913,2014-03-25,310.4250886,5780.026545
0477-4N,4244655-6,MANUEL AGUIRRE BUSTAMANTE,PLANTA LA FORTUNA,LA FORTUNA 3,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6522924.231,301824.0554,WGS84,19S,-31.41139483,-71.08467099,INACTIVO,AGUAS ARRIBA,5670,,8505,,,,913,2014-03-25,310.8900828,6313.000434
0478-4N,4244655-6,MANUEL AGUIRRE BUSTAMANTE,FAENA LA FORTUNA,EMBALSE FORTUNA,EMBALSE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6523110.788,301843.048,WGS84,19S,-31.40971595,-71.08443411,ACTIVO,,31168,12510,46752,18765,1547,2015-11-03,913,2014-03-25,282.5786168,5405.314459
0479-4N,76120887-K,EDUARDO LERY LERY,FAENA KATTIA,KATTIA 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6527086.28,303102.8926,WGS84,19S,-31.37408468,-71.07040201,INACTIVO,AGUAS ARRIBA,85388,,128082,,204,1986-02-07,1894,2015-07-27,428.4362014,13192.12242
0480-4N,76120887-K,EDUARDO LERY LERY,FAENA KATTIA,KATTIA 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6527231.243,303045.5636,WGS84,19S,-31.37276784,-71.07097581,INACTIVO,AGUAS ARRIBA,47141,,70711,,204,1986-02-07,,,331.2652967,7490.171735
0481-4N,76120887-K,EDUARDO LERY LERY,FAENA KATTIA,KATTIA 3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6527154.59,303270.546,WGS84,19S,-31.37349717,-71.06862658,ABANDONADO,AGUAS ARRIBA,114234,,171351,,203,1986-02-07,,,508.3546767,18038.47964
0482-4N,76120887-K,EDUARDO LERY LERY,PLANTA SAN ALBERTO,SAN ALBERTO 3,ACOPIO,ORO,METÁLICO,,04,042,04202,Coquimbo,Choapa,Canela,6541852.348,253942.0424,WGS84,19S,-31.23160747,-71.58329704,ABANDONADO,NO APLICA,13100,,19650,,181,1988-02-05,,,265.1027088,3267.924647
0483-4N,sin rut conocido,CIA. MINERA KALLEU (GUILLERMO DELGADO),PLANTA LOS CANELOS,LOS CANELOS ANTIGUO,ACOPIO,COBRE-ORO,METÁLICO,,04,042,04201,Coquimbo,Choapa,Illapel,6528239.782,300089.3883,WGS84,19S,-31.36316867,-71.10183988,ABANDONADO,NO APLICA,38300,,57450,,630,1986-06-24,,,354.9369375,8948.379272
0484-4N,sin rut conocido,CIA. MINERA KALLEU (GUILLERMO DELGADO),PLANTA LOS CANELOS,LOS CANELOS 2,ACOPIO,COBRE-ORO,METÁLICO,,04,042,04201,Coquimbo,Choapa,Illapel,6528160.036,300040.1511,WGS84,19S,-31.36387923,-71.10237327,ABANDONADO,NO APLICA,750,,1125,,,,679,1998-07-27,202.2242899,2933.625127
0485-4N,sin rut conocido,CIA. MINERA KALLEU (GUILLERMO DELGADO),PLANTA LOS CANELOS,LOS CANELOS 3,ACOPIO,COBRE-ORO,METÁLICO,,04,042,04201,Coquimbo,Choapa,Illapel,6528306.221,300173.1434,WGS84,19S,-31.36258404,-71.10094646,ABANDONADO,NO APLICA,3050,,4575,,763,1999-05-23,,,233.6056043,3490.749925
0486-4N,76336246-9,SOC. MINERA LOS VILOS,FAENA DON MARCIAL GARCIA,LOS GLADIADORES,EMBALSE,ORO-COBRE,METÁLICO,0,04,042,04203,Coquimbo,Choapa,Los Vilos,6464413.657,298623.4688,WGS84,19S,-31.93837738,-71.13033452,INACTIVO,EXCAVACION TERRENO,24000,3167,36000,4750,690,2009-04-15,,,989.0478036,40044.09087
0487-4N,76336246-9,SOC. MINERA LOS VILOS,FAENA DON MARCIAL GARCIA,MARCIAL GARCIA,ACOPIO,ORO-COBRE,METÁLICO,,04,042,04203,Coquimbo,Choapa,Los Vilos,6464527.175,298767.1116,WGS84,19S,-31.93737942,-71.12879224,INACTIVO,NO APLICA,2200,,3297,,,,,,168.185102,1930.402868
0488-4N,96790240-3,MINERA LOS PELAMBRES,FAENA LOS PELAMBRES,EL CHINCHE,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04204,Coquimbo,Choapa,Salamanca,6475771.741,349383.8026,WGS84,19S,-31.8438172,-70.59179172,INACTIVO,,2820100,,4230150,,,,1603,2015-06-15,3049.61714,225033.4381
0489-4N,96790240-3,MINERA LOS PELAMBRES,FAENA LOS PELAMBRES,LOS QUILLAYES,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04204,Coquimbo,Choapa,Salamanca,6475601.321,348085.474,WGS84,19S,-31.84518172,-70.60553518,ACTIVO,AGUAS ABAJO,259890073,259215937.7,396000000,395304305,3331,2003-10-17,1603,2015-06-15,15137.43232,3838398.503
0490-4N,96790240-3,MINERA LOS PELAMBRES,FAENA LOS PELAMBRES,EL MAURO,TRANQUE DE RELAVE,COBRE-MOLIBDENO,METÁLICO,2,04,042,04203,Coquimbo,Choapa,Los Vilos,6461626.282,308843.5943,WGS84,19S,-31.96527629,-71.02282728,ACTIVO,AGUAS ABAJO,1133333333,597602005.3,1700000000,896403008,2623,2004-12-29,1603,2015-06-15,28688.67511,9939115.463
0491-4N,sin rut conocido,ENRIQUE MERINO M.,PLANTA TRINCHERA,TRINCHERA,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,042,04204,Coquimbo,Choapa,Salamanca,6486317.999,316400.1747,WGS84,19S,-31.74388416,-70.93823866,ABANDONADO,EJE CENTRAL,8495,,12742,,525,1989-05-16,,,326.0552575,6795.314735
0492-4N,sin rut conocido,MARIA TAPIA OCARANZA,PLANTA SAN ELISEO,SAN ELISEO 1,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,042,04204,Coquimbo,Choapa,Salamanca,6482255.567,312046.974,WGS84,19S,-31.77980682,-70.98495355,ABANDONADO,EJE CENTRAL,33400,,50100,,649,1987-07-17,,,251.8236861,3819.63026
0493-4N,sin rut conocido,MARIA TAPIA OCARANZA,PLANTA SAN ELISEO,SAN ELISEO 2,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,042,04204,Coquimbo,Choapa,Salamanca,6482273.823,312093.7838,WGS84,19S,-31.77964991,-70.98445594,ABANDONADO,EJE CENTRAL,22300,,33450,,649,1987-07-17,,,282.3187569,4625.38813
0494-4N,sin rut conocido,EDUARDO GOMEZ TORREJON,PLANTA SANTO DOMINGO,SANTO DOMINGO 1-2,ACOPIO,COBRE-ORO,METÁLICO,,04,042,04204,Coquimbo,Choapa,Salamanca,6482586.206,312428.9051,WGS84,19S,-31.77688834,-70.98085851,ABANDONADO,NO APLICA,29200,,43800,,501,1987-06-01,,,425.4804739,11446.54035
0495-4N,sin rut conocido,CIA. MINERA TAHUINCO,PLANTA EL ARENAL (EX LOS PELADEROS),EL ARENAL,ACOPIO,COBRE,METÁLICO,,04,042,04204,Coquimbo,Choapa,Salamanca,6460392.312,318967.2467,WGS84,19S,-31.97806436,-70.91598213,ABANDONADO,NO APLICA,39492,,59238,,,,,,302.8611246,6505.820555
0496-4N,sin rut conocido,JULIO MERINO,PLANTA MERINO,MERINO,ACOPIO,COBRE,METÁLICO,,04,042,04204,Coquimbo,Choapa,Salamanca,6460647.925,318970.565,WGS84,19S,-31.97576009,-70.91589913,ABANDONADO,NO APLICA,14400,,21600,,,,,,251.6358642,2253.739952
0497-4N,11268804-8,OSVALDO GAMBOA VEGA,NUEVA MOLLAQUITA,NUEVA MOLLAQUITA,EMBALSE,COBRE,METÁLICO,0,04,041,04101,Coquimbo,Elqui,La Serena,6671096.74,295443.5808,WGS84,19S,-30.0741721,-71.12224221,ABANDONADO,EXCAVACION TERRENO,1800,,2700,,,,1200,2015-08-28,170.3050982,1996.765745
0498-4N,sin rut conocido,CEMIN,PLANTA CHINGOLES,CHINGOLES 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,041,04104,Coquimbo,Elqui,La Higuera,6740786.786,330071.6081,WGS84,19S,-29.45083041,-70.75216151,ABANDONADO,AGUAS ARRIBA,80000,,120000,,206,1986-02-07,,,591.2704792,19305.53002
0499-4N,sin rut conocido,CEMIN,PLANTA CHINGOLES,CHINGOLES 2,EMBALSE,COBRE,METÁLICO,1,04,041,04104,Coquimbo,Elqui,La Higuera,6740804.538,330189.2038,WGS84,19S,-29.45068622,-70.75094668,ABANDONADO,,96660,,144990,,206,1986-02-07,,,525.5672116,17061.31444
0500-4N,89274000-3,COMPAÑIA EXPLOTADORA DE MINAS SPA,LOS PINGOS,LOS PINGOS 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,043,04303,Coquimbo,Limarí,Monte Patria,6575188.871,357081.8522,WGS84,19S,-30.94811119,-70.49616686,INACTIVO,,346939,,520408,,2930,2010-10-29,259,2016-02-09,784.5640819,40268.84052
0501-RM,89274000-3,CEMIN,PLANTA BATUCO,EMBALSE DE RELAVES,EMBALSE,COBRE,METÁLICO,1,13,133,13302,Metropolitana de Santiago,Chacabuco,Lampa,6318771.18,329013.7872,WGS84,19S,-33.25653033,-70.83558177,INACTIVO,,26636,,39954,,69,1992-01-17,771,2007-08-07,642.2084257,15584.50096
0502-RM,89274000-3,CEMIN,PLANTA BATUCO,TRANQUE DE RELAVE 1-PRISMA DE SEGURIDAD-CIERRE MEJORADO,TRANQUE DE RELAVE,COBRE,METÁLICO,1,13,133,13302,Metropolitana de Santiago,Chacabuco,Lampa,6318850.071,328711.1861,WGS84,19S,-33.25577111,-70.83881391,INACTIVO,,170000,,250000,,33,1989-01-09,771,2007-08-07,1413.707675,80199.94991
0503-RM,89274000-3,CEMIN,PLANTA BATUCO,TRANQUE DE RELAVE 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,13,133,13302,Metropolitana de Santiago,Chacabuco,Lampa,6318838.275,328932.1375,WGS84,19S,-33.2559125,-70.83644525,INACTIVO,,,,,,69,1992-01-17,,,452.944777,12599.53124
0504-4N,sin rut conocido,NICANOR VILLALOBOS,PLANTA SAN MIGUEL,SAN MIGUEL,ACOPIO,ORO,METÁLICO,,04,043,04303,Coquimbo,Limarí,Monte Patria,6589209.722,347263.8937,WGS84,19S,-30.82041463,-70.59681578,ABANDONADO,NO APLICA,4400,,6600,,,,,,188.4167716,2005.407283
0505-4N,79735190-3,SLM TESORO I DE LA HIGUERA,FAENA TESORO,TESORO 1-2-3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,041,04104,Coquimbo,Elqui,La Higuera,6750130.077,299437.7008,WGS84,19S,-29.36202777,-71.06616992,INACTIVO,AGUAS ARRIBA,51206,,76809,,,,1292,2002-05-03,688.3300789,20916.34999
0506-4N,79735190-3,SLM TESORO I DE LA HIGUERA,FAENA TESORO,TESORO 4,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,041,04104,Coquimbo,Elqui,La Higuera,6750108.835,299589.3055,WGS84,19S,-29.36224354,-71.06461281,ACTIVO,EJE CENTRAL,166800,121704,235188,302125,1253,2005-05-26,,,550.5818515,18361.2154
0507-4N,79735190-3,SLM TESORO I DE LA HIGUERA,FAENA TESORO,TESORO ,EMBALSE,COBRE,METÁLICO,1,04,041,04104,Coquimbo,Elqui,La Higuera,6750686.905,299630.1533,WGS84,19S,-29.35703609,-71.06408705,EN CONSTRUCCION,AGUAS ABAJO,236182,,354273,,753,2018-05-30,,,667.8838218,28292.70358
0508-4N,10752719-2,CARLOS GREGORIO ARAYA CAMPAÑA,PLANTA DE BENEFICIO CARLOS ARAYA CAMPAÑA,TRANQUE DE RELAVE,ACOPIO,COBRE,METÁLICO,,04,041,04102,Coquimbo,Elqui,Coquimbo,6656936.689,286913.0797,WGS84,19S,-30.20040446,-71.21353996,ABANDONADO,NO APLICA,13965,,20947,,106,2012-01-17,,,353.631848,7056.025636
0509-4N,12445826-9,DINKA RAMIREZ ALBALLAY ,SAN LUIS,TRANQUE DE RELAVES PLANTA SAN LUIS,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,041,04101,Coquimbo,Elqui,La Serena,6676352.435,303635.7327,WGS84,19S,-30.02811648,-71.03632535,ACTIVO,AGUAS ARRIBA,,,62646,27185,632,2020-10-15,,,244.3633696,3767.024468
0510-4N,12445826-9,DINKA RAMIREZ ALBALLAY ,SAN LUIS,SAN LUIS,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,041,04101,Coquimbo,Elqui,La Serena,6676266.249,303626.7851,WGS84,19S,-30.02889234,-71.03643399,INACTIVO,AGUAS ARRIBA,33163,33278,49745,47984,825,1989-08-30,,,335.3768083,6452.599672
0511-4N,13745695-8,MAURICIO ALBURQUENQUE NUÑEZ,SANTA TERESITA,SANTA TERESITA 1,TRANQUE DE RELAVE,ORO-COBRE,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6654175.308,301337.1596,WGS84,19S,-30.2277514,-71.06430756,INACTIVO,AGUAS ARRIBA,100800,,151200,,188,1986-02-04,,,213.4531116,3362.689977
0512-4N,13745695-8,MAURICIO ALBURQUENQUE NUÑEZ,SANTA TERESITA,SANTA TERESITA 2,TRANQUE DE RELAVE,ORO-COBRE,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6654227.318,301252.9689,WGS84,19S,-30.22726858,-71.06517211,ACTIVO,AGUAS ARRIBA,74000,44312,111000,665,2146,2014-10-15,,,379.2691931,8542.503806
0513-4N,sin rut conocido,JORGE HONORES MILLA,PLANTA VICTORIA,VICTORIA 1,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6654026.158,300546.4633,WGS84,19S,-30.22896684,-71.07254742,ABANDONADO,AGUAS ARRIBA,60000,,90000,,940,1983-09-05,,,270.4301015,5164.426633
0514-4N,sin rut conocido,JORGE HONORES MILLA,PLANTA VICTORIA,VICTORIA 2,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6654095.148,300595.1165,WGS84,19S,-30.22835266,-71.07202909,ABANDONADO,AGUAS ARRIBA,64000,,96000,,,,,,316.7352276,5811.828948
0515-4N,sin rut conocido,HECTOR GONZALEZ CASTILLO,PLANTA HUANA,HUANA 1,ACOPIO,COBRE,METÁLICO,,04,043,04303,Coquimbo,Limarí,Monte Patria,6601062.073,312907.6216,WGS84,19S,-30.70860353,-70.95368043,ABANDONADO,NO APLICA,67841,,101761,,10,1989-01-04,,,332.9389541,3567.827765
0516-4N,sin rut conocido,HECTOR GONZALEZ CASTILLO,PLANTA HUANA,HUANA 2,ACOPIO,COBRE,METÁLICO,,04,043,04303,Coquimbo,Limarí,Monte Patria,6600889.075,312977.7389,WGS84,19S,-30.71017471,-70.95298005,ABANDONADO,NO APLICA,78000,,117000,,10,1989-01-04,,,158.8998305,1745.750421
0517-4N,sin rut conocido,J. HERNANDEZ,PLANTA EL ALGARROBO,EL ALGARROBO,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,043,04305,Coquimbo,Limarí,Río Hurtado,6629415.453,308360.1708,WGS84,19S,-30.45218115,-70.99589585,ABANDONADO,AGUAS ARRIBA,22290,,33435,,,,,,364.2584807,8224.897888
0518-4N,76095379-2,INVERSIONES SINAXIS S.A,FAENA RIGOBERTO VASQUEZ VERA,SANTA TERESA ,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6527239.326,303420.9316,WGS84,19S,-31.37275862,-71.06702941,INACTIVO,EJE CENTRAL,25000,,37500,,,,,,480.867404,14119.66179
0519-4N,76095379-2,INVERSIONES SINAXIS S.A,FAENA RIGOBERTO VASQUEZ VERA,SANTA TERESA 2,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6527138.348,303412.9009,WGS84,19S,-31.37366776,-71.06713375,ACTIVO,EJE CENTRAL,148056,56574,222084,84862,270,2018-03-01,,,394.1697775,10094.585
0520-4N,3233143-2,MIGUEL AGUIRRE BUSTAMANTE,FAENA MIGUEL AGUIRRE BUSTAMANTE,PLUMA DE ORO,EMBALSE,COBRE-ORO,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6497502.735,294053.3123,WGS84,19S,-31.6392398,-71.17166384,ABANDONADO,,48700,,73050,,2567,2014-11-24,1049,2015-07-27,467.0386622,12305.71215
0521-4N,3504730-1,EDUARDO OLIVARES CAÑAS,FAENA DOS ESPINOS,DOS ESPINOS 1-2,EMBALSE,ORO,METÁLICO,0,04,041,04104,Coquimbo,Elqui,La Higuera,6741490.953,326508.3483,WGS84,19S,-29.44398961,-70.78877676,ABANDONADO,EXCAVACION TERRENO,26000,,39000,,1263,1988-12-12,,,88.35104915,502.73565
0522-4N,86527000-3,SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,PONCE ,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6651588.406,300184.0646,WGS84,19S,-30.2508917,-71.07677344,ACTIVO,EJE CENTRAL,29424,11870,44137,17805,1031,2016-07-07,,,423.3049636,9755.58272
0523-4N,86527000-3,SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,PONCE 1,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6651561.698,300068.4308,WGS84,19S,-30.2511135,-71.07797968,INACTIVO,AGUAS ARRIBA,7585,,11377,,121,1985-01-28,,,186.716707,1474.875659
0524-4N,86527000-3,SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,PONCE 2,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6651495.456,300077.5628,WGS84,19S,-30.2517124,-71.0778974,INACTIVO,AGUAS ARRIBA,7990,,11985,,,,,,159.8536078,1330.961328
0525-4N,86527000-3,SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,PONCE 3,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6651470.071,300087.061,WGS84,19S,-30.2519429,-71.07780355,INACTIVO,AGUAS ARRIBA,9185,,13777,,,,,,356.108963,3539.640012
0526-4N,86527000-3,SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,PONCE 4,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6651526.292,300066.9468,WGS84,19S,-30.25143256,-71.07800182,INACTIVO,AGUAS ARRIBA,935,,1402,,,,,,141.0538473,1187.840992
0527-4N,86527000-3,SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,PONCE 5,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6651530.889,300135.139,WGS84,19S,-30.25140234,-71.07729258,INACTIVO,AGUAS ARRIBA,1680,,2520,,,,,,327.1344185,5547.926713
0528-4N,86527000-3,SLM NANCY PRIMERA (TOMAS PONCE),FAENA PONCE,PONCE 6,TRANQUE DE RELAVE,COBRE-ORO,METÁLICO,1,04,041,04103,Coquimbo,Elqui,Andacollo,6651590.145,300100.3932,WGS84,19S,-30.25086223,-71.07764226,INACTIVO,AGUAS ARRIBA,56667,51762,85000,77644,121,1985-01-28,,,266.3215938,3802.141029
0529-4N,76644818-6,INVERSIONES MINERAS PIZARRO SPA,FAENA MARIANITA,TRANQUE MARIANITA,TRANQUE DE RELAVE,ORO,METÁLICO,1,04,041,04106,Coquimbo,Elqui,Vicuña,6679401.289,306899.0386,WGS84,19S,-30.00113801,-71.00194928,INACTIVO,AGUAS ARRIBA,70000,72848,105000,109272,2147,2014-10-15,2147,2014-10-15,404.7344593,10313.53924
0530-4N,76644818-6,INVERSIONES MINERAS PIZARRO SPA,FAENA MARIANITA,EMBALSE MARIANITA,EMBALSE,ORO,METÁLICO,0,04,041,04106,Coquimbo,Elqui,Vicuña,6679465.534,306917.2698,WGS84,19S,-30.00056145,-71.00174873,INACTIVO,EXCAVACION TERRENO,3790,72848,14706,109272,2147,2014-10-15,2147,2014-10-15,309.8386208,5400.840428
0531-4N,4953204-0,PEDRO FLORES DIAZ,PLANTA HORIZONTE,HORIZONTE 1,TRANQUE DE RELAVE,ORO,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6517687.043,305464.6793,WGS84,19S,-31.45923474,-71.04742178,INACTIVO,AGUAS ARRIBA,6300,,9450,,498,1987-06-01,625,2001-04-09,241.1800772,3521.700298
0532-4N,4953204-0,PEDRO FLORES DIAZ,PLANTA HORIZONTE,HORIZONTE 2,TRANQUE DE RELAVE,ORO,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6517703.035,305407.3459,WGS84,19S,-31.45908089,-71.04802173,INACTIVO,AGUAS ARRIBA,4900,,7350,,498,1987-06-01,625,2001-04-09,239.3023493,3136.127124
0533-4N,4953204-0,PEDRO FLORES DIAZ,PLANTA HORIZONTE,TRANQUE DE RELAVE,TRANQUE DE RELAVE,ORO,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6517701.993,305344.2683,WGS84,19S,-31.45907967,-71.04868545,INACTIVO,AGUAS ARRIBA,4900,,7350,,,,625,2001-04-09,129.2357473,958.5221046
0534-4N,5178100-7,JUAN POLO OSSES,FAENA TUNQUEN,RELAVES 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6516019.718,300719.8826,WGS84,19S,-31.47346024,-71.09766644,ABANDONADO,AGUAS ARRIBA,31200,,46800,,,,,,631.7999752,14421.22572
0535-4N,5178100-7,JUAN POLO OSSES,FAENA TUNQUEN,RELAVES 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6515895.709,300732.4613,WGS84,19S,-31.47458054,-71.09755905,ABANDONADO,AGUAS ARRIBA,15300,,22950,,,,,,292.7478313,4289.284891
0536-4N,5178100-7,JUAN POLO OSSES,FAENA TUNQUEN,RELAVES 3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6515794.383,300788.9408,WGS84,19S,-31.47550388,-71.09698525,ABANDONADO,AGUAS ARRIBA,124500,,186750,,,,,,466.8559028,15057.82961
0537-4N,85388000-0,SOC. MINERA CALIFORNIA (VICTOR NAZER),FAENA NUEVA CALIFORNIA,TRANQUE DE RELAVES 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6505492.825,300614.3469,WGS84,19S,-31.56835685,-71.10090066,ACTIVO,AGUAS ABAJO,687388,101985,962000,68001,5,2006-02-01,,,585.0646985,21166.37912
0538-4N,85388000-0,SOC. MINERA CALIFORNIA (VICTOR NAZER),FAENA NUEVA CALIFORNIA,TRANQUE DE RELAVES 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6505586.093,300617.5969,WGS84,19S,-31.56751648,-71.10084757,INACTIVO,EJE CENTRAL,84300,,126450,,,,,,314.4568978,5528.52716
0539-4N,5618969-6,SOC. DABED POZO (RENE SOLIS),FAENA SAN JORGE,TRANQUE DE RELAVE 1,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6498247.234,295029.0677,WGS84,19S,-31.63270206,-71.16122565,ABANDONADO,AGUAS ARRIBA,15170,,22755,,148,1985-02-01,,,147.9453479,1401.609515
0540-4N,5618969-6,SOC. DABED POZO (RENE SOLIS),FAENA SAN JORGE,TRANQUE DE RELAVE 2,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6498199.777,295011.4624,WGS84,19S,-31.63312678,-71.16142107,ABANDONADO,AGUAS ARRIBA,23800,,35700,,215,1988-02-12,,,204.2281539,3043.393082
0541-4N,5618969-6,SOC. DABED POZO (RENE SOLIS),FAENA SAN JORGE,TRANQUE DE RELAVE 3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6498167.064,294967.9009,WGS84,19S,-31.63341395,-71.16188694,ABANDONADO,AGUAS ARRIBA,17446,,26169,,,,,,219.3288667,3127.024538
0542-4N,5618969-6,SOC. DABED POZO (RENE SOLIS),SOC. DABED POZA LTDA.,SAN JORGE 1-2-3,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6498136.132,294902.2724,WGS84,19S,-31.63368111,-71.16258497,ABANDONADO,AGUAS ARRIBA,43670,,63321,,215,1988-02-12,964,,240.2415198,3807.258942
0543-4N,77213680-3,BIOMINERAL SERVICIOS LTDA,PLANTA PUENTE NEGRO,PUENTE NEGRO,EMBALSE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6491321.846,285056.2161,WGS84,19S,-31.69331301,-71.26782837,ABANDONADO,,39000,,58500,,42,2008-01-15,,,222.4683056,3679.282911
0544-4N,6767792-7,SLM LA FORTUNA (GABRIEL GUERRA OLIVARES),FAENA EL CANELILLO,EL CANELILLO,TRANQUE DE RELAVE,COBRE,METÁLICO,1,04,042,04201,Coquimbo,Choapa,Illapel,6522746.043,301870.4492,WGS84,19S,-31.41300942,-71.08421877,INACTIVO,AGUAS ARRIBA,24216,,36324,,644,1987-07-17,,,382.212386,8457.758571
0545-4N,76102677-1,SCM HMC GOLD,TAMBO DE ORO,TAMBO DE ORO,FILTRADO,ORO,METÁLICO,0,04,043,04304,Coquimbo,Limarí,Punitaqui,6584468.797,287367.7368,WGS84,19S,-30.85393495,-71.22365825,ACTIVO,NO APLICA,1338127,927712,2489304,1855424,1773,2022-10-13,,,1765.933029,163155.8938
0546-4N,11514072-8,HUGO VEGA OLIVARES,LOS MANTOS,EMBALSE RELAVE PLANTA LOS MANTOS,EMBALSE,COBRE,METÁLICO,0,04,042,04201,Coquimbo,Choapa,Illapel,6488314.723,298421.9041,WGS84,19S,-31.72285439,-71.12751451,EN CONSTRUCCION,EXCAVACION TERRENO,,,9272,,531,2023-07-24,,,260.2565538,4545.642121
