RutEmpresa,NombreEmpresa,RegionFaena,ProvinciaFaena,ComunaFaena,NombreFaena,CategoriaFaena,IdFaena,RegionInstalacion,ProvinciaInstalacion,ComunaInstalacion,NombreInstalacion,IdTipoInstalacion,TipoInstalacion,RecursoMineroInstalacion,TipoRecursoInstalacion,RecursoPrimarioInstalacion,IdInstalacion,Norte,Este,Cota,Huso,Datum,IdEstado,Estado,Latitud,Longitud,dist_Santiago_km,time_Santiago_min,dist_Valparaíso_km,time_Valparaíso_min,dist_Viña_del_Mar_km,time_Viña_del_Mar_min,dist_Antofagasta_km,time_Antofagasta_min,dist_La_Serena_km,time_La_Serena_min,dist_Coquimbo_km,time_Coquimbo_min,dist_Rancagua_km,time_Rancagua_min,dist_Talca_km,time_Talca_min,dist_Iquique_km,time_Iquique_min,dist_Arica_km,time_Arica_min,dist_Calama_km,time_Calama_min,dist_Copiapó_km,time_Copiapó_min,dist_San_Bernardo_km,time_San_Bernardo_min,dist_Curicó_km,time_Curicó_min,dist_Ovalle_km,time_Ovalle_min,Tiempo_Prt_Antofagasta,Tiempo_Prt_Bahia Agua Fresca,Tiempo_Prt_Bahia De Valdivia,Tiempo_Prt_Bahia De Valparaiso,Tiempo_Prt_Bahia Harris,Tiempo_Prt_Bahia Herradura Guayacan,Tiempo_Prt_Bahia Quintero (Ventanas),Tiempo_Prt_Bahia San Vicente,Tiempo_Prt_Caleta Clarencia,Tiempo_Prt_Caleta Mina Elena,Tiempo_Prt_Caleta Patillos,Tiempo_Prt_Coquimbo,Tiempo_Prt_Coronel,Tiempo_Prt_Huasco,Tiempo_Prt_Iquique,Tiempo_Prt_Lirquen,Tiempo_Prt_Lota,Tiempo_Prt_Mejillones,Tiempo_Prt_Penco,Tiempo_Prt_Port San Juan De La Juan,Tiempo_Prt_Puerto Caldera,Tiempo_Prt_Puerto Calderilla,Tiempo_Prt_Puerto Castro,Tiempo_Prt_Puerto Chacabuco,Tiempo_Prt_Puerto Chanaral,Tiempo_Prt_Puerto De Corral,Tiempo_Prt_Puerto Montt,Tiempo_Prt_Puerto Natales,Tiempo_Prt_Puerto Quemchi,Tiempo_Prt_Puerto San Antonio,Tiempo_Prt_Puerto Sara,Tiempo_Prt_Puerto Williams,Tiempo_Prt_Puerto Yartou,Tiempo_Prt_Punta Delgada,Tiempo_Prt_Rada De Arica,Tiempo_Prt_Rada Punta Arenas,Tiempo_Prt_Talcahuano,Tiempo_Prt_Taltal,Tiempo_Prt_Tocopilla,Es_Estrategica,Region_Norm
3541667-6,ANSELMO DEL TRANSITO OLMOS OLMOS,V,PETORCA,CABILDO,MINA FLOR ANGEL,CATEGORIA D,20139444,VALPARAISO,PETORCA,CABILDO,CAMPAMENTO,1349,CAMPAMENTO,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000484943,6419037.0,316224.0,1162,19,PSAD-56,8,ACTIVA,-32.3533817433343,-70.9551324947603,192.2391,178.24333333333334,148.8091,156.46666666666667,142.86720000000005,148.52166666666665,1228.1596000000002,999.1466666666668,367.2667,291.7916666666667,357.2721,282.0466666666667,274.24420000000003,237.72,444.5457,347.0783333333333,1714.4024,1351.9166666666667,1924.7555,1527.695,1425.5467,1122.736666666667,701.0935,564.8116666666666,207.6284,189.16666666666663,382.1004,305.76500000000004,301.8018,247.27166666666665,999.51,2331.63,747.8383333333334,158.36333333333332,2460.6816666666664,280.88666666666666,134.57666666666668,529.5849999999999,2323.365,2387.2816666666668,1320.3933333333334,281.81666666666666,554.965,498.3616666666667,1360.2933333333335,514.0400000000001,561.755,1053.0433333333333,514.2783333333333,2365.015,615.4733333333334,624.6216666666667,1035.5416666666667,1651.7333333333331,678.2266666666667,820.4716666666667,866.6533333333333,2364.5016666666666,984.4933333333332,212.52166666666665,2226.918333333333,4101.578333333334,2469.8016666666667,2210.351666666667,1531.9333333333334,2308.3450000000003,530.53,805.2383333333333,1157.36,False,V
77015712-9,SERVICIOS DE EXPLOTACION MINERA SAN JAVIER SPA,III,COPIAPO,COPIAPO,MARTINA 1 AL 10,CATEGORIA C,20368582,ATACAMA,COPIAPO,COPIAPO,ENTRADA MINA,1291,MINA SUBTERRANEA,COBRE - ORO,RECURSOS MINERALES METÁLICOS,COBRE,2000485954,6980754.0,366440.0,454,19,PSAD-56,8,ACTIVA,-27.2927649312707,-70.3516515062327,821.4153,639.2433333333333,777.9853,617.4666666666667,772.0434,609.5216666666668,533.8771999999999,471.63,351.6084,313.635,363.1747,325.41,903.4204,698.7199999999999,1073.7219,808.0783333333333,1020.12,824.4,1230.4731000000002,1000.1783333333332,731.2643,595.2199999999999,15.475700000000002,41.97166666666667,836.8045999999999,650.1666666666666,1011.2766,766.765,438.4735,391.4133333333333,471.995,2792.63,1208.8383333333334,619.3633333333333,2921.6816666666664,332.37,595.5766666666666,990.585,2784.365,2848.2816666666668,792.8783333333333,324.70166666666665,1015.965,198.675,832.7783333333333,975.04,1022.755,525.5283333333333,975.2783333333332,2826.015,87.95833333333333,97.10666666666664,1496.5416666666667,2112.733333333333,150.71166666666667,1281.4716666666668,1327.6533333333332,2825.5016666666666,1445.493333333333,673.5216666666668,2687.918333333333,4562.578333333334,2930.8016666666667,2671.358333333333,1004.4233333333334,2769.351666666667,991.5366666666666,277.7283333333333,629.85,False,III
76318052-2,SLM MI LOCA ESPERANZA PRIMERA DEL SECTOR COMUNIDAD FERNANDEZ ANGEL Y OTROS,IV,LIMARI,COMBARBALA,MI LOCA ESPERANZA,CATEGORIA D,119330,COQUIMBO,LIMARI,COMBARBALA,SOCAVON POR VETA NIVEL 2035,1291,MINA SUBTERRANEA,COBRE - ORO - PLATA,RECURSOS MINERALES METÁLICOS,COBRE,2000485957,6548446.0,324956.0,2035,19,PSAD-56,8,ACTIVA,-31.1878872382927,-70.8391446799215,387.2011,330.02333333333337,343.7711,308.24666666666667,337.8293,300.3016666666666,1066.2053,938.885,202.7857,230.8083333333333,199.8622,227.79666666666665,469.2063,389.5,639.5077,498.85833333333335,1552.4481,1291.655,1762.8012,1467.4333333333334,1263.5924,1062.475,539.1392,504.55,402.5904000000001,340.94666666666666,577.0625,457.545,118.7663,153.07333333333332,939.2483333333332,2483.4100000000003,899.6183333333333,310.1433333333333,2612.461666666667,228.38,286.3566666666667,681.365,2475.145,2539.061666666667,1260.131666666667,227.0883333333333,706.745,438.1,1300.0316666666663,665.8199999999999,713.535,992.7816666666666,666.0583333333333,2516.795,555.2116666666666,564.36,1187.3216666666667,1803.513333333333,617.965,972.2516666666668,1018.4333333333332,2516.2816666666668,1136.2733333333333,364.3016666666666,2378.6983333333333,4253.358333333334,2621.5816666666665,2362.14,1471.6966666666667,2460.133333333333,682.3183333333333,745.0016666666667,1097.1233333333332,False,IV
91614000-2,CIA. MINERA CERRO NEGRO S.A.,V,PETORCA,CABILDO,MINA GUAYA,CATEGORIA D,20362590,VALPARAISO,PETORCA,CABILDO,PORTAL SALIDA EMERGENCIA,1291,MINA SUBTERRANEA,SULFUROS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000485959,6401677.0,323478.0,1094,19,PSAD-56,8,ACTIVA,-32.5110712849056,-70.8813304753869,203.8394,229.56333333333333,160.4095,207.7866666666667,154.4676,199.84166666666667,1239.76,1050.4666666666667,378.8671,343.1116666666667,368.8724,333.3666666666667,285.8446,289.04,456.146,398.39833333333337,1726.0028,1403.236666666667,1936.3559,1579.015,1437.147,1174.0566666666666,712.6939,616.1316666666667,219.2288,240.48666666666668,393.7008,357.085,313.4022,298.59166666666664,1050.8300000000002,2382.95,799.1583333333333,209.6833333333333,2512.0016666666666,332.2066666666667,185.89666666666665,580.9050000000001,2374.685,2438.601666666667,1371.7133333333334,333.13666666666666,606.285,549.6816666666667,1411.6133333333337,565.36,613.075,1104.3633333333337,565.5983333333334,2416.335,666.7933333333333,675.9416666666667,1086.861666666667,1703.0533333333333,729.5466666666667,871.7916666666666,917.9733333333334,2415.8216666666663,1035.8133333333333,263.84166666666664,2278.238333333333,4152.8983333333335,2521.1216666666664,2261.6716666666666,1583.253333333333,2359.665,581.85,856.5583333333333,1208.68,False,V
12945860-7,PABLO ALFREDO JORQUERA CALDERON,IV,CHOAPA,SALAMANCA,FAENA LOS MULEROS,CATEGORIA D,94400,COQUIMBO,CHOAPA,SALAMANCA,BOCAMINA 3,1291,MINA SUBTERRANEA,COBRE - ORO,RECURSOS MINERALES METÁLICOS,COBRE,2000485962,6474215.0,314391.0,870,19,PSAD-56,8,ACTIVA,-31.8555915518874,-70.9639219824801,303.3706,256.4316666666667,259.9406,234.655,253.9987,226.71,1151.6399,950.9416666666668,290.747,243.58666666666667,280.7524,233.84166666666667,385.3757,315.90833333333336,555.6772,425.26666666666665,1637.8827,1303.7116666666666,1848.2358,1479.49,1349.027,1074.5316666666668,624.5738,516.6066666666667,318.7599,267.355,493.2319,383.9533333333333,225.2822,199.06666666666663,951.305,2409.8183333333336,826.0266666666666,236.55166666666668,2538.8700000000003,232.68166666666667,212.765,607.7733333333333,2401.5533333333337,2465.4700000000003,1272.1883333333333,233.61166666666668,633.1533333333333,450.1566666666667,1312.0883333333334,592.2283333333332,639.9433333333333,1004.8383333333334,592.4666666666667,2443.2033333333334,567.2683333333333,576.4166666666666,1113.73,1729.9216666666666,630.0216666666668,898.66,944.8416666666668,2442.69,1062.6816666666666,290.71,2305.1066666666666,4179.766666666666,2547.99,2288.548333333333,1483.7333333333331,2386.5416666666665,608.7266666666667,757.0383333333334,1109.16,False,IV
15036475-2,CARLOS AVALOS CORTES,III,HUASCO,VALLENAR,LA NEGRA 1/3,CATEGORIA D,20151477,ATACAMA,HUASCO,VALLENAR,BOTADERO 1,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - ORO,RECURSOS MINERALES METÁLICOS,COBRE,2000485968,6799192.0,310611.0,877,19,PSAD-56,8,ACTIVA,-28.9241881209873,-70.9448904899176,625.6108,478.52,582.1808000000001,456.7433333333333,576.2389000000001,448.79833333333335,736.0751,621.9699999999999,155.8039,152.9116666666667,167.3703,164.68666666666667,707.616,537.9966666666667,877.9174,647.355,1222.3179,974.74,1432.671,1150.5183333333334,933.4622,745.56,209.009,187.635,641.0001,489.4433333333333,815.4721,606.0416666666666,242.669,230.69,622.3349999999999,2631.9066666666668,1048.115,458.64,2760.958333333333,171.64666666666665,434.85333333333335,829.8616666666666,2623.641666666667,2687.5583333333334,943.2183333333334,163.97833333333335,855.2416666666667,116.715,983.1183333333332,814.3166666666667,862.0316666666666,675.8683333333333,814.5550000000001,2665.2916666666665,238.2983333333333,247.44666666666663,1335.8183333333334,1952.01,301.0516666666666,1120.7483333333332,1166.93,2664.7783333333336,1284.77,512.7983333333334,2527.195,4401.855,2770.0783333333334,2510.6366666666668,1154.763333333333,2608.63,830.815,428.0683333333333,780.19,False,III
15036475-2,CARLOS AVALOS CORTES,III,HUASCO,VALLENAR,LA NEGRA 1/3,CATEGORIA D,20151477,ATACAMA,HUASCO,VALLENAR,BOTADERO 2,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - ORO,RECURSOS MINERALES METÁLICOS,COBRE,2000485969,6799210.0,310638.0,866,19,PSAD-56,8,ACTIVA,-28.9240297496099,-70.9446106217339,625.6108,478.52,582.1808000000001,456.7433333333333,576.2389000000001,448.79833333333335,736.0751,621.9699999999999,155.8039,152.9116666666667,167.3703,164.68666666666667,707.616,537.9966666666667,877.9174,647.355,1222.3179,974.74,1432.671,1150.5183333333334,933.4622,745.56,209.009,187.635,641.0001,489.4433333333333,815.4721,606.0416666666666,242.669,230.69,622.3349999999999,2631.9066666666668,1048.115,458.64,2760.958333333333,171.64666666666665,434.85333333333335,829.8616666666666,2623.641666666667,2687.5583333333334,943.2183333333334,163.97833333333335,855.2416666666667,116.715,983.1183333333332,814.3166666666667,862.0316666666666,675.8683333333333,814.5550000000001,2665.2916666666665,238.2983333333333,247.44666666666663,1335.8183333333334,1952.01,301.0516666666666,1120.7483333333332,1166.93,2664.7783333333336,1284.77,512.7983333333334,2527.195,4401.855,2770.0783333333334,2510.6366666666668,1154.763333333333,2608.63,830.815,428.0683333333333,780.19,False,III
9170803-5,JAIME QUISPE MURAÑA,II,EL LOA,CALAMA,MATHIAS 1/2,CATEGORIA D,20381572,ANTOFAGASTA,EL LOA,CALAMA,CAMPAMENTO,1349,CAMPAMENTO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000531951,7601380.0,514974.0,3946,19,PSAD-56,8,ACTIVA,-21.69408908265,-68.8572360220438,1703.9682,1553.5649999999998,1660.5382,1531.7883333333334,1654.5963000000002,1523.8433333333337,388.7224000000001,544.4383333333333,1234.1613,1227.9566666666665,1245.7276000000002,1239.7316666666666,1785.9733,1613.0416666666667,1956.2747,1722.4,553.6303,674.87,763.9834000000001,850.6483333333333,174.1301,390.14166666666665,907.919,965.1033333333332,1719.3575,1564.4883333333337,1893.8295,1681.0866666666666,1321.0264,1305.735,545.495,3504.055,2123.1600000000003,1533.6850000000002,3633.1066666666666,1246.6916666666666,1509.8983333333333,1904.9066666666663,3495.79,3559.7066666666665,658.1433333333333,1239.0233333333333,1930.2866666666664,1087.6866666666667,683.2483333333333,1889.361666666667,1937.0766666666668,577.3433333333334,1889.6,3537.445,912.755,925.2133333333334,2410.863333333333,3027.055,837.5183333333333,2195.793333333333,2241.975,3536.9316666666664,2359.815,1587.8433333333337,3399.3483333333334,5274.008333333333,3642.2316666666666,3383.218333333333,854.8933333333333,3481.211666666667,1905.8583333333331,712.4,509.1783333333333,False,II
9170803-5,JAIME QUISPE MURAÑA,II,EL LOA,CALAMA,MATHIAS 1/2,CATEGORIA D,20381572,ANTOFAGASTA,EL LOA,CALAMA,POLVORIN,6999,POLVORIN,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000531952,7601276.0,514743.0,3940,19,PSAD-56,8,ACTIVA,-21.6950305973505,-68.8594682206413,1703.9682,1553.5649999999998,1660.5382,1531.7883333333334,1654.5963000000002,1523.8433333333337,388.7224000000001,544.4383333333333,1234.1613,1227.9566666666665,1245.7276000000002,1239.7316666666666,1785.9733,1613.0416666666667,1956.2747,1722.4,553.6303,674.87,763.9834000000001,850.6483333333333,174.1301,390.14166666666665,907.919,965.1033333333332,1719.3575,1564.4883333333337,1893.8295,1681.0866666666666,1321.0264,1305.735,545.495,3504.055,2123.1600000000003,1533.6850000000002,3633.1066666666666,1246.6916666666666,1509.8983333333333,1904.9066666666663,3495.79,3559.7066666666665,658.1433333333333,1239.0233333333333,1930.2866666666664,1087.6866666666667,683.2483333333333,1889.361666666667,1937.0766666666668,577.3433333333334,1889.6,3537.445,912.755,925.2133333333334,2410.863333333333,3027.055,837.5183333333333,2195.793333333333,2241.975,3536.9316666666664,2359.815,1587.8433333333337,3399.3483333333334,5274.008333333333,3642.2316666666666,3383.218333333333,854.8933333333333,3481.211666666667,1905.8583333333331,712.4,509.1783333333333,False,II
9170803-5,JAIME QUISPE MURAÑA,II,EL LOA,CALAMA,MATHIAS 1/2,CATEGORIA D,20381572,ANTOFAGASTA,EL LOA,CALAMA,MINA SUBTERRANEA,1291,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000531953,7601386.0,514845.0,3930,19,PSAD-56,8,ACTIVA,-21.6940359431293,-68.8584831364015,1703.9682,1553.5649999999998,1660.5382,1531.7883333333334,1654.5963000000002,1523.8433333333337,388.7224000000001,544.4383333333333,1234.1613,1227.9566666666665,1245.7276000000002,1239.7316666666666,1785.9733,1613.0416666666667,1956.2747,1722.4,553.6303,674.87,763.9834000000001,850.6483333333333,174.1301,390.14166666666665,907.919,965.1033333333332,1719.3575,1564.4883333333337,1893.8295,1681.0866666666666,1321.0264,1305.735,545.495,3504.055,2123.1600000000003,1533.6850000000002,3633.1066666666666,1246.6916666666666,1509.8983333333333,1904.9066666666663,3495.79,3559.7066666666665,658.1433333333333,1239.0233333333333,1930.2866666666664,1087.6866666666667,683.2483333333333,1889.361666666667,1937.0766666666668,577.3433333333334,1889.6,3537.445,912.755,925.2133333333334,2410.863333333333,3027.055,837.5183333333333,2195.793333333333,2241.975,3536.9316666666664,2359.815,1587.8433333333337,3399.3483333333334,5274.008333333333,3642.2316666666666,3383.218333333333,854.8933333333333,3481.211666666667,1905.8583333333331,712.4,509.1783333333333,False,II
13359387-K,MONICA MOROSO VERGARA,IV,LIMARI,MONTE PATRIA,LA CRUCERO 1 AL 20,CATEGORIA D,20266499,COQUIMBO,LIMARI,MONTE PATRIA,BOTADERO 1,1337,DEPÓSITO RMM - ESTÉRILES,COBRE - MOLIBDENO,RECURSOS MINERALES METÁLICOS,COBRE,2000531964,6593931.0,311102.0,480,19,PSAD-56,8,ACTIVA,-30.7755637611801,-70.9759910293679,417.3246,340.7133333333333,373.8946,318.93666666666667,367.9527,310.9916666666667,999.3805,849.8966666666668,135.96079999999998,141.82000000000002,133.0374,138.80833333333334,499.3297,400.19,669.6311,509.54833333333335,1485.6233,1202.6666666666667,1695.9764,1378.445,1196.7676,973.4866666666666,472.3144,415.56166666666667,432.7139,351.63666666666666,607.1859000000001,468.235,51.9415,64.085,850.26,2494.1,910.3083333333332,320.8333333333333,2623.151666666666,145.97666666666666,297.0466666666667,692.0550000000001,2485.835,2549.7516666666666,1171.1433333333334,138.1,717.435,349.1116666666667,1211.0433333333335,676.51,724.225,903.7933333333332,676.7483333333333,2527.485,466.22333333333336,475.3716666666666,1198.0116666666663,1814.2033333333331,528.9766666666667,982.9416666666668,1029.1233333333334,2526.9716666666664,1146.9633333333334,374.9916666666667,2389.3883333333333,4264.048333333333,2632.2716666666665,2372.83,1382.7083333333333,2470.8233333333333,693.0083333333333,656.0133333333334,1008.135,False,IV
76789560-7,CORNELIO PORTILLA TELLO EIRL,IV,LIMARI,RIO HURTADO,EL RUMPO 1/8,CATEGORIA D,20381576,COQUIMBO,LIMARI,RIO HURTADO,CAMPAMENTO,1349,CAMPAMENTO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000532932,6625326.0,313081.0,1558,19,PSAD-56,8,ACTIVA,-30.4927505024724,-70.9496352211355,455.2683,403.7933333333333,411.8383,382.01666666666665,405.8964,374.07166666666666,974.3284,881.05,110.9088,172.97333333333333,107.9853,169.96166666666667,537.2734,463.27,707.5749000000001,572.6283333333333,1460.5712,1233.82,1670.9243,1409.5983333333331,1171.7155,1004.64,447.2623,446.715,470.6576,414.7166666666666,645.1296,531.315,47.173,120.425,881.4133333333334,2557.18,973.3883333333334,383.9133333333333,2686.2316666666666,177.13,360.12666666666667,755.135,2548.915,2612.8316666666665,1202.2966666666666,169.25333333333336,780.515,380.265,1242.1966666666667,739.59,787.3050000000001,934.9466666666668,739.8283333333333,2590.565,497.37666666666667,506.525,1261.0916666666667,1877.2833333333333,560.13,1046.0216666666668,1092.2033333333334,2590.0516666666667,1210.0433333333335,438.07166666666666,2452.468333333333,4327.128333333333,2695.351666666667,2435.893333333333,1413.835,2533.8866666666668,756.0716666666667,687.14,1039.2616666666663,False,IV
76789560-7,CORNELIO PORTILLA TELLO EIRL,IV,LIMARI,RIO HURTADO,EL RUMPO 1/8,CATEGORIA D,20381576,COQUIMBO,LIMARI,RIO HURTADO,PUNTO 2,1292,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000532935,6625311.0,313136.0,1562,19,PSAD-56,8,ACTIVA,-30.4928943444954,-70.9490651582502,455.2611,403.7633333333333,411.8311,381.9866666666667,405.8892,374.0416666666667,974.3212,881.02,110.9016,172.94333333333333,107.9781,169.93166666666667,537.2661999999999,463.24,707.5677,572.5983333333334,1460.564,1233.79,1670.9171,1409.5683333333334,1171.7083,1004.61,447.2551,446.685,470.6504000000001,414.68666666666667,645.1224,531.285,47.1658,120.395,881.3833333333333,2557.15,973.3583333333332,383.8833333333333,2686.201666666667,177.1,360.09666666666664,755.105,2548.885,2612.8016666666667,1202.2666666666669,169.22333333333333,780.485,380.235,1242.1666666666667,739.56,787.275,934.9166666666666,739.7983333333334,2590.5350000000003,497.3466666666666,506.495,1261.0616666666667,1877.253333333333,560.1,1045.9916666666666,1092.1733333333334,2590.0216666666665,1210.013333333333,438.0416666666667,2452.438333333333,4327.098333333333,2695.3216666666663,2435.863333333333,1413.805,2533.8566666666666,756.0416666666666,687.11,1039.2316666666668,False,IV
76789560-7,CORNELIO PORTILLA TELLO EIRL,IV,LIMARI,RIO HURTADO,EL RUMPO 1/8,CATEGORIA D,20381576,COQUIMBO,LIMARI,RIO HURTADO,PUNTO 4,1292,MINA RAJO ABIERTO,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000532937,6625130.0,313228.0,1578,19,PSAD-56,8,ACTIVA,-30.4945410023425,-70.9481396162469,455.0736,403.0133333333333,411.6436,381.2366666666667,405.7017,373.2916666666667,974.1337,880.27,110.7141,172.19333333333333,107.7906,169.18166666666667,537.0786999999999,462.49,707.3801,571.8483333333334,1460.3765,1233.04,1670.7296,1408.8183333333334,1171.5208,1003.86,447.0676,445.935,470.4629000000001,413.93666666666667,644.9349,530.535,46.9783,119.645,880.6333333333333,2556.4,972.6083333333332,383.1333333333333,2685.451666666667,176.35,359.34666666666664,754.355,2548.135,2612.0516666666667,1201.5166666666669,168.47333333333333,779.735,379.485,1241.4166666666667,738.81,786.525,934.1666666666666,739.0483333333334,2589.7850000000003,496.5966666666666,505.745,1260.3116666666667,1876.503333333333,559.35,1045.2416666666666,1091.4233333333334,2589.2716666666665,1209.263333333333,437.2916666666667,2451.688333333333,4326.348333333333,2694.5716666666663,2435.113333333333,1413.055,2533.1066666666666,755.2916666666666,686.36,1038.4816666666668,False,IV
77099023-8,Minera El Romero Limitada.,IV,CHOAPA,ILLAPEL,Mina El Trapiche,CATEGORIA D,20286548,COQUIMBO,CHOAPA,ILLAPEL,MINA EL TRAPICHE SOCAVON SUPERIOR,1291,MINA SUBTERRANEA,SULFUROS Y ÓXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000532953,6524447.0,305671.0,1313,19,PSAD-56,8,ACTIVA,-31.4012305250195,-71.0460961220695,321.9279,287.2066666666667,278.4979,265.43,272.5561,257.485,1145.0612,956.3483333333334,284.1683,248.9933333333333,274.1736,239.2483333333333,403.9331,346.68333333333334,574.2345,456.0416666666667,1631.304,1309.118333333333,1841.6571,1484.8966666666668,1342.4483,1079.9383333333333,617.9951,522.0133333333333,337.3172,298.13,511.7893,414.72833333333335,133.95479999999998,185.38666666666668,956.7116666666666,2440.593333333333,856.8016666666666,267.32666666666665,2569.645,238.0883333333333,243.54,638.5483333333334,2432.3283333333334,2496.2450000000003,1277.595,239.01833333333332,663.9283333333333,455.5633333333333,1317.495,623.0033333333333,670.7183333333334,1010.245,623.2416666666667,2473.978333333333,572.675,581.8233333333334,1144.505,1760.6966666666667,635.4283333333333,929.435,975.6166666666668,2473.465,1093.4566666666665,321.485,2335.8816666666667,4210.541666666667,2578.765,2319.3233333333333,1489.14,2417.3166666666666,639.5016666666667,762.4449999999999,1114.5666666666666,False,IV
8157146-5,FACUNDO ARAYA NUÑEZ,IV,ELQUI,LA HIGUERA,AGUA TRES 1 /30,CATEGORIA D,20381584,COQUIMBO,ELQUI,LA HIGUERA,BOTADERO RAJO,1337,DEPÓSITO RMM - ESTÉRILES,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000533927,6748245.0,311846.0,727,19,PSAD-56,8,ACTIVA,-29.3839292754048,-70.9408503853508,567.5645999999999,420.6716666666667,524.1346,398.895,518.1927000000001,390.95,788.105,656.1966666666667,97.7577,95.06333333333332,109.324,106.83833333333334,649.5696999999999,480.14833333333337,819.8711999999999,589.5066666666667,1274.3478,1008.9666666666668,1484.7008999999998,1184.745,985.4921,779.7866666666666,261.0389,221.86166666666668,582.9539,431.595,757.4259000000001,548.1933333333333,184.6228,172.84166666666667,656.5616666666666,2574.0583333333334,990.2666666666668,400.7916666666667,2703.11,113.79833333333332,377.005,772.0133333333334,2565.793333333333,2629.71,977.445,106.13,797.3933333333333,155.41333333333333,1017.345,756.4683333333334,804.1833333333333,710.0949999999999,756.7066666666667,2607.4433333333336,272.525,281.67333333333335,1277.97,1894.1616666666664,335.27833333333336,1062.9,1109.0816666666665,2606.93,1226.9216666666666,454.95,2469.3466666666664,4344.006666666666,2712.23,2452.788333333333,1188.99,2550.7816666666668,772.9666666666667,462.295,814.4166666666666,False,IV
8157146-5,FACUNDO ARAYA NUÑEZ,IV,ELQUI,LA HIGUERA,AGUA TRES 1 /30,CATEGORIA D,20381584,COQUIMBO,ELQUI,LA HIGUERA,CAMPAMENTO,1349,CAMPAMENTO,OXIDOS DE COBRE,RECURSOS MINERALES METÁLICOS,COBRE,2000533929,6747917.0,311771.0,765,19,PSAD-56,8,ACTIVA,-29.3868765826466,-70.9416790009522,567.5645999999999,420.6716666666667,524.1346,398.895,518.1927000000001,390.95,788.105,656.1966666666667,97.7577,95.06333333333332,109.324,106.83833333333334,649.5696999999999,480.14833333333337,819.8711999999999,589.5066666666667,1274.3478,1008.9666666666668,1484.7008999999998,1184.745,985.4921,779.7866666666666,261.0389,221.86166666666668,582.9539,431.595,757.4259000000001,548.1933333333333,184.6228,172.84166666666667,656.5616666666666,2574.0583333333334,990.2666666666668,400.7916666666667,2703.11,113.79833333333332,377.005,772.0133333333334,2565.793333333333,2629.71,977.445,106.13,797.3933333333333,155.41333333333333,1017.345,756.4683333333334,804.1833333333333,710.0949999999999,756.7066666666667,2607.4433333333336,272.525,281.67333333333335,1277.97,1894.1616666666664,335.27833333333336,1062.9,1109.0816666666665,2606.93,1226.9216666666666,454.95,2469.3466666666664,4344.006666666666,2712.23,2452.788333333333,1188.99,2550.7816666666668,772.9666666666667,462.295,814.4166666666666,False,IV
